,player0,rating0,player1,rating1,player2,rating2,player3,rating3,player4,rating4,player5,rating5,player6,rating6,player7,rating7,player8,rating8,player9,rating9,player10,rating10,player11,rating11,player12,rating12,player13,rating13,player14,rating14,player15,rating15,player16,rating16,player17,rating17,player18,rating18,player19,rating19,player20,rating20,player21,rating21,player22,rating22,player23,rating23,player24,rating24,player25,rating25,player26,rating26,player27,rating27,player28,rating28,player29,rating29,player30,rating30,player31,rating31,player32,rating32,player33,rating33,words,u_words,sents,word1,word_count1,word2,word_count2,word3,word_count3,word4,word_count4,word5,word_count5,word6,word_count6,word7,word_count7,word8,word_count8,word9,word_count9,word10,word_count10
190,Mignolet,False,Alexander-Arnold,True,Matip,True,Klavan,True,Robertson,True,Oxlade-Chamberlain,True,Can,False,Wijnaldum,False,Salah,True,Firmino,True,Coutinho,True,Milner,False,Lallana,False,Solanke,False,Fabianski,False,Naughton,False,Fernandez,False,Mawson,False,Olsson,False,Fer,False,Roque,False,Carroll,False,Routledge,False,Ayew,False,McBurnie,False,Abraham,False,Clucas,False,Sanches,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,447,268,24,the,32,a,15,to,13,in,10,and,8,on,8,after,7,Swansea,6,of,6,Firmino,5
191,Ryan,False,Bruno,False,Dunk,False,Goldson,False,Suttner,False,Propper,False,Stephens,False,Knockaert,False,Gross,True,March,True,Hemed,False,Kayal,False,Murray,False,Izquierdo,False,Gomes,False,Pereyra,False,Kabasele,False,Prodl,False,Janmaat,False,Cleverley,False,Watson,False,Richarlison,False,Holebas,False,Carrillo,False,Gray,False,Subs:Capoue,False,Okaka,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,736,397,39,the,41,a,21,in,18,of,13,to,10,on,10,but,9,was,8,with,8,from,7
192,Ederson,True,Walker,True,Kompany,True,Otamendi,True,Delph,True,DeBruyne,True,DSilva,True,Fernandinho,True,Sterling,True,Aguero,True,Sane,True,Danilo,True,Gundogan,True,BSilva,True,Begovic,False,SCook,True,Gosling,False,Ake,True,Surman,False,Smith,False,Stanislas,False,Fraser,False,Ibe,False,Simpson,False,Wilson,False,Pugh,False,Afobe,False,Mousset,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,708,368,26,the,38,a,20,in,19,to,19,and,19,,14,with,11,on,11,had,9,minutes,9
193,Forster,True,Yoshida,False,Stephens,False,Hoedt,True,Targett,True,Davis,False,Lemina,False,Ward-Prowse,False,Tadic,False,Redmond,False,Austin,False,Boufal,True,Gabbiadini,False,Hojbjerg,False,Lossl,True,Malone,False,Zanka,False,Schindler,True,Hadergjonaj,True,Williams,False,Mooy,False,Ince,False,VanLaParra,False,Quaner,True,Depoitre,True,Lolley,True,Mounie,False,Smith,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,786,426,48,the,49,in,24,to,20,a,18,and,15,for,13,on,13,he,10,of,10,his,9
194,Butland,True,Zouma,True,Shawcross,False,Wimmer,False,Edwards,False,Allen,True,Fletcher,False,Cameron,False,Shaqiri,False,Choupo-Moting,True,Crouch,False,Diouf,False,Sobhi,True,Foster,False,Nyom,False,Evans,False,Hegazi,False,Gibbs,False,McClean,False,Livermore,False,Barry,True,Brunt,True,Robson-Kanu,False,Rondon,True,Chadli,False,Rodriguez,True,Burke,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,584,316,18,the,46,in,12,to,12,on,12,and,12,ball,9,from,8,a,8,his,7,for,7
195,Fabianski,True,Naughton,True,Fernandez,False,Mawson,True,Olsson,True,Carroll,True,Mesa,False,Clucas,False,Narsingh,True,Abraham,False,Dyer,True,Ayew,True,Rangel,False,Fulton,False,Speroni,False,Kelly,True,Tomkins,True,Dann,True,Schlupp,False,Loftus-Cheek,True,Cabaye,False,Milivojevic,True,McArthur,False,Townsend,True,Zaha,True,VanAanholt,False,Sako,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,642,377,32,the,41,to,18,and,14,on,12,of,12,a,10,have,10,in,8,right,8,but,6
196,Adrian,False,Zabaleta,False,Reid,False,Ogbonna,False,Cresswell,False,Masuaku,True,Kouyate,False,Obiang,False,Arnautovic,True,Ayew,True,Antonio,False,Carroll,True,Hernandez,False,Elliot,False,Yedlin,True,Clark,True,Lascelles,True,Manquillo,False,Diame,True,Saivet,False,Ritchie,True,Atsu,True,Gayle,False,Joselu,False,Perez,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,560,329,28,the,39,a,16,from,12,to,12,on,10,for,9,Newcastle,8,and,7,out,6,his,6
197,Pope,False,Taylor,False,Mee,False,Bardsley,False,Long,False,Cork,False,Hendrick,False,Defour,False,Gudmundsson,False,Arfield,False,Wood,False,Vokes,False,Barnes,False,Lloris,True,Vertonghen,True,Sanchez,True,Dier,True,Aurier,True,Davies,True,Son,True,Eriksen,True,Alli,True,Sissoko,True,Kane,True,Lamela,False,Llorente,False,Dembele,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,386,234,16,the,17,a,13,of,11,to,10,in,8,and,8,on,8,with,8,his,7,was,6
198,Cech,False,Bellerin,False,Koscielny,False,Monreal,False,Maitland-Niles,False,Xhaka,False,Wilshere,True,Iwobi,False,Ozil,True,Sanchez,True,Lacazette,True,Mustafi,False,Welbeck,False,Mignolet,False,Gomez,False,Lovren,False,Klavan,False,Robertson,False,Henderson,False,Can,True,Mane,True,Firmino,True,Coutinho,True,Salah,True,Milner,True,Wijnaldum,False,OxladeChamberlain,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,565,342,24,the,26,a,17,in,16,to,11,and,11,minutes,9,was,8,of,8,but,7,from,7
199,Alisson,False,Florenzi,False,Manolas,False,Fazio,False,Kolarov,True,Pellegrini,False,DeRossi,False,Nainggolan,True,Schick,False,Dzeko,True,ElShaarawy,True,Under,True,Gonalons,False,Antonuccia,False,Karius,False,Alexander-Arnold,False,Lovren,False,VanDijk,True,Robertson,True,Henderson,False,Milner,True,Wijnaldum,True,Salah,False,Mane,True,Firmino,True,Clyne,False,Solanke,False,Klavan,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,525,321,23,the,27,a,19,to,12,was,10,in,9,and,9,on,8,Liverpool,7,Roma,6,effort,5
200,Navas,True,LucasVazquez,False,Varane,True,Ramos,False,Marcelo,True,Kovacic,False,Kroos,False,Modric,True,Asensio,True,Benzema,True,Ronaldo,False,Bale,False,Casemiro,False,Ulreich,False,Kimmich,True,Sule,True,Hummels,False,Alba,True,Thiago,True,Tolisso,True,Rodriguez,True,Muller,True,Lewandowski,False,Ribery,True,Wagner,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,599,334,25,the,34,to,20,on,18,a,11,from,10,after,8,in,8,Bayern,8,and,8,as,7
201,Ulreich,True,Kimmich,True,Hummels,True,Boateng,False,Rafinha,False,Rodriguez,True,Martinez,False,Muller,True,Ribery,True,Lewandowski,False,Thiago,False,Sule,False,Tolisso,False,Navas,True,Carvajal,False,Ramos,True,Varane,True,Marcelo,False,Casemiro,True,Modric,True,Vasquez,False,Ronaldo,False,Isco,False,Asensio,True,Benzema,False,Kovacic,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,525,285,20,the,46,a,18,to,13,of,10,in,9,with,8,Madrid,7,and,7,Bayern,7,Real,6
202,Karius,False,Alexander-Arnold,True,Lovren,False,vanDijk,True,Robertson,True,Oxlade-Chamberlain,False,Henderson,True,Milner,True,Salah,True,Firmino,True,Mane,True,Wijnaldum,True,Ings,False,Alisson,False,Fazio,False,Manolas,False,JuanJesus,False,Florenzi,False,DeRossi,False,Strootman,False,Kolarov,False,Cengiz,False,Nainggolan,False,Dzeko,True,Perotti,True,Schick,True,Gonalons,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,576,353,20,the,22,a,18,in,17,and,17,to,14,as,10,with,9,-,9,an,8,Salah,8
203,Ulreich,True,Kimmich,True,Boateng,True,Hummels,True,Rafinha,True,Robben,False,Martinez,False,JamesRodriguez,True,Ribery,True,Muller,False,Lewandowski,False,Thiago,False,Wagner,False,Soria,True,Navas,True,Lenglet,True,Escudero,True,Mercado,True,Banega,True,N’Zonzi,True,Vazquez,False,Sarabia,True,Correa,False,BenYedder,False,Muriel,False,Ramirez,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,549,316,22,the,34,in,20,to,19,a,12,and,12,of,10,on,9,their,8,Bayern,8,at,7
204,Navas,False,Carvajal,False,Varane,False,Vallejo,False,Marcelo,False,Modric,False,Kroos,False,Casemiro,False,Isco,False,Bale,False,Ronaldo,True,Lucas,False,Asensio,False,Kovacic,False,Buffon,True,DeSciglio,False,Benatia,False,Chiellini,True,AlexSandro,True,Khedira,True,Pjanic,True,Matuidi,True,DCosta,True,Higuain,False,Mandzukic,True,Lichtsteiner,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,697,394,35,the,48,to,20,a,17,in,16,for,15,and,12,on,11,after,9,with,9,before,9
205,Schmeichel,False,Simpson,False,Morgan,False,Maguire,True,Fuchs,False,Mahrez,True,Ndidi,False,Iborra,False,Abrighton,True,Gray,False,Vardy,True,Amartey,False,Okazaki,False,DeGea,False,Lindelof,True,Jones,False,Smalling,False,Young,True,Matic,True,Pogba,False,Mata,True,Lingard,True,Martial,True,Lukaku,True,Herrera,False,Mkhitaryan,False,Rashford,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,742,407,27,the,53,to,25,a,19,of,12,in,11,for,9,on,9,United,9,his,8,with,8
206,Navas,True,Carvajal,False,Varane,True,SergioRamos,True,Marcelo,True,Modric,True,Casemiro,True,Kroos,True,Isco,False,Benzema,True,Ronaldo,False,Nacho,False,Bale,True,Asensio,False,Karius,False,Alexander-Arnold,False,Lovren,True,VanDijk,False,Robertson,True,Milner,False,Henderson,False,Wijnaldum,False,Salah,False,Firmino,True,Mane,True,Lallana,False,Can,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,627,387,22,the,38,a,17,and,17,in,15,to,13,but,10,his,10,for,8,was,7,had,6
207,Ederson,False,Walker,False,Laporte,False,BernardoSilva,True,Fernandinho,True,DeBruyne,True,DavidSilva,False,Sterling,True,GabrielJesus,False,Sane,True,Gundogan,False,Aguero,False,Karius,False,Alexander-Arnold,True,Lovren,True,vanDijk,False,Robertson,False,Oxlade-Chamberlain,False,Wijnaldum,False,Milner,True,Salah,True,Firmino,True,Mane,False,Clyne,False,Klavan,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,557,331,17,the,30,a,16,and,15,in,14,to,12,of,11,when,8,but,7,on,7,for,6
208,Alisson,True,Jesus,True,Manolas,True,Fazio,True,Kolarov,True,Nainggolan,True,DeRossi,True,Strootman,True,Florenzi,True,Dzeko,True,Schick,True,Cengiz,True,ElShaarawy,True,TerStegen,False,Semedo,False,Pique,False,Umtiti,False,Alba,False,Roberto,False,Busquets,False,Rakitic,False,Iniesta,False,Messi,False,Suarez,False,AndreGomes,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,702,359,24,the,57,in,23,to,19,a,14,on,11,for,10,and,10,but,7,was,7,they,7
209,TerStegen,False,Roberto,False,Semedo,False,Pique,True,Umtiti,False,Alba,False,Rakitic,True,Busquets,False,Iniesta,True,Messi,True,Suarez,False,Paulinho,False,AndreGomes,False,DenisSuarez,False,Alisson,True,Peres,True,Fazio,False,Manolas,False,Kolarov,True,Strootman,True,DeRossi,False,Pellegrini,True,Florenzi,True,Dzeko,True,Perotti,True,Gonalons,False,ElShaarawy,False,Defrel,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,560,304,20,the,45,in,19,a,13,to,12,from,10,and,10,but,9,of,9,on,8,their,7
210,Karius,False,Alexander-Arnold,True,Lovren,True,VanDijk,True,Robertson,True,Henderson,True,Milner,True,Oxlade-Chamberlain,True,Salah,True,Mane,True,Firmino,True,Wijnaldum,False,Solanke,False,Moreno,False,Ederson,False,Walker,False,Kompany,False,Otamendi,False,Laporte,False,Fernandinho,False,Silva,False,DeBruyne,False,Gundogan,False,Sane,False,Jesus,False,Sterling,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,462,259,19,the,25,in,15,a,13,to,13,of,10,and,8,as,8,on,8,at,7,was,6
211,Buffon,False,DeSciglio,False,Barzagli,False,Chiellini,False,Asamoah,False,Khedira,False,Bentancur,False,DouglasCosta,False,Dybala,False,AlexSandro,False,Higuain,False,Matuidi,False,Mandzukic,False,Cuadrado,False,Navas,False,Carvajal,True,Ramos,False,Varane,True,Marcelo,True,Casemiro,True,Kroos,True,Modric,True,Isco,True,Ronaldo,True,Benzema,False,Vazquez,False,Asensio,False,Kovacic,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,492,270,21,the,30,a,19,in,16,to,15,and,13,of,9,on,7,for,7,from,6,was,6
212,Soria,False,Navas,False,Kjaer,True,Lenglet,True,Escudero,False,Pizarro,True,N'Zonzi,True,Sarabia,True,Vazquez,True,Correa,True,BenYedder,True,Muriel,False,Ramirez,False,Ulreich,True,Kimmich,True,Boateng,True,Hummels,True,Alcantara,True,Muller,True,Martinez,True,Vidal,False,Bernat,False,Ribery,True,Lewandowski,False,Rodriguez,False,Rafinha,True,Robben,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,526,288,24,the,41,in,15,to,14,of,13,on,10,a,8,Bayern,8,and,7,from,6,when,6
213,TerStegen,False,Roberto,False,Pique,True,Umtiti,True,Alba,False,Rakitic,True,Busquets,True,Iniesta,False,Dembele,True,Suarez,True,Messi,True,Paulinho,False,AndreGomes,False,Vidal,False,Courtois,False,Azpilicueta,False,Christensen,False,Rudiger,False,Moses,False,Fabregas,False,Kante,True,Alonso,True,Willian,True,Giroud,True,Hazard,True,Morata,False,Zappacosta,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,693,337,25,the,62,to,25,in,20,a,18,his,13,and,13,of,13,on,12,was,10,before,8
214,Zengin,False,Gonul,False,Medel,True,Uysal,False,Erkin,False,Ozyakup,False,Arslan,False,Quaresma,True,VagnerLove,True,Pektemek,False,Lens,True,Babel,False,Hutchinson,False,AndersonTalisca,True,Ulreich,True,Rafinha,True,Boateng,False,Hummels,False,Alaba,True,Vidal,True,JaviMartinez,True,Thiago,True,Muller,True,Lewandowski,False,Ribery,True,Wagner,True,Sule,True,Rodriguez,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,546,335,22,the,41,to,15,in,12,on,9,a,8,and,7,of,7,for,6,before,6,from,5
215,Becker,True,Kolarov,True,Fazio,True,Manolas,True,Florenzi,True,Perotti,True,Nainggolan,True,Strootman,True,DeRossi,True,Under,False,Dzeko,True,Gerson,False,ElShaarawy,False,Pyatov,False,Butko,False,Ordets,False,Ismaily,True,Rakitskiy,False,Stepanenko,False,Taison,True,Fred,True,Bernard,True,Marlos,False,Ferreyra,True,Dentinho,False,Patrick,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,465,274,16,the,50,to,15,a,12,on,12,in,10,for,7,after,5,Dzeko,5,Shakhtar,5,his,5
216,Bravo,False,Danilo,True,Stones,False,Laporte,False,Zinchenko,False,Gundogan,True,YayaToure,False,BSilva,True,Foden,False,Sane,True,Jesus,True,Diaz,False,Vaclik,True,Lacroix,True,Frei,False,Suchy,False,Riveros,True,Zuffi,False,SereyDie,True,Lang,True,Elyounoussi,True,Bua,True,Oberlin,False,Stocker,False,VanWolfswinkel,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,568,305,26,the,49,in,19,to,16,of,13,a,12,was,12,on,11,his,8,and,7,as,7
217,Lloris,False,Trippier,False,Sanchez,False,Vertonghen,False,Davies,False,Dier,False,Dembele,True,Eriksen,True,Alli,False,Son,True,Kane,False,Lamela,False,Llorente,False,Buffon,False,Barzagli,False,Benatia,False,Chiellini,True,AlexSandro,False,Khedira,False,Pjanic,False,Matuidi,False,DouglasCosta,False,Higuain,True,Dybala,True,Asamoah,False,Lichtsteiner,False,Sturaro,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,627,344,25,the,47,a,22,to,19,and,19,in,17,was,11,we,10,for,10,on,10,of,9
218,Karius,False,Gomez,False,Lovren,True,Matip,True,Moreno,False,Henderson,False,Milner,True,Can,False,Lallana,True,Mane,False,Firmino,False,Ings,False,Salah,False,Klavan,False,Casillas,False,MaxiPereira,False,Felipe,True,Reyes,False,Dalot,False,Oliver,False,AndreAndre,False,BrunoCosta,False,Corona,False,Waris,False,Aboubakar,False,Oliveira,False,Ricardo,False,Paciencia,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,474,258,21,the,36,a,17,and,14,in,13,to,10,was,8,on,8,first,7,by,5,their,5
219,Areola,True,Silva,True,Marquinhos,False,Berchiche,False,Alves,False,Verratti,False,Motta,False,Rabiot,False,Cavani,False,DiMaria,False,Mbappe,False,Pastore,False,Draxler,False,Navas,True,Carvajal,True,Ramos,True,Varane,True,Marcelo,True,Casemiro,True,Vazquez,True,Asensio,True,Kovacic,True,Ronaldo,True,Benzema,True,Kroos,False,Bale,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,644,322,25,the,58,in,18,to,16,a,15,of,14,was,11,his,9,Madrid,9,on,9,and,9
220,Pyatov,True,Butko,False,Rakitskiy,True,Krivtsov,False,Ismaily,False,Fred,True,Stepanenko,True,Marlos,True,Taison,True,Bernard,False,Ferreyra,True,Ordets,True,Alisson,True,Florenzi,False,Fazio,False,Manolas,False,Kolarov,True,Strootman,False,DeRossi,False,Under,True,Nainggolan,False,Perrotti,True,Dzeko,False,Peres,False,Gerson,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,455,271,16,the,36,a,15,and,15,in,12,to,9,of,8,on,7,when,6,their,5,Shakhtar,4
221,DeGea,False,Valencia,False,Bailly,False,Smalling,False,Young,False,Matic,False,Fellaini,False,Lingard,False,Sanchez,False,Rashford,False,Lukaku,False,Pogba,False,Rico,True,Mercado,True,Kjaer,True,Lenglet,True,Escudero,True,N'Zonzi,True,Banega,True,Sarabia,True,Vazquez,True,Correa,True,Muriel,False,BenYedder,True,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,410,226,16,the,30,a,12,with,10,from,8,in,7,as,7,at,7,on,7,of,7,to,6
222,:Ulreich,False,Kimmich,True,Boateng,False,Hummels,True,Alaba,True,Vidal,False,Martinez,False,Rodriguez,True,Muller,True,Lewandowski,True,Coman,True,:Robben,True,:Fabri,True,Adriano,False,Pepe,False,Vida,False,Erkin,False,Hutchinson,False,Medel,False,Quaresma,False,Talisca,False,Babel,False,Love,False,:Tosic,False,Gonul,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,521,297,18,the,31,a,20,to,15,from,13,and,12,in,10,of,8,their,7,was,7,he,6
223,Courtois,False,Rudiger,True,Alonso,True,Moses,True,Christensen,False,Azpilicueta,True,Fabregas,False,Kante,True,Pedro,False,Willian,True,Hazard,False,Morata,False,Drinkwater,False,TerStegen,False,SergiRoberto,False,Pique,False,Umtiti,False,Alba,False,Busquets,True,Paulinho,False,Rakitic,False,Iniesta,False,Messi,False,LuisSuarez,False,Vidal,False,Gomes,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,557,308,27,the,43,to,18,in,15,with,12,a,11,and,11,on,10,of,7,we,6,as,6
224,JoseSa,False,Ricardo,False,Reyes,False,Marcano,False,AlexTelles,False,Herrera,False,SergioOliveira,False,Otavio,False,Brahimi,False,Marega,False,Soares,False,Corona,False,Waris,False,Paciencia,False,Karius,True,Alexander-Arnold,True,VanDijk,True,Lovren,True,Robertson,True,Milner,True,Henderson,True,Wijnaldum,True,Mane,True,Salah,True,Firmino,True,Matip,False,Ings,False,Gomez,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,442,242,19,the,34,in,17,a,13,was,10,of,10,as,9,to,8,and,7,Mane,6,on,6
225,Navas,True,Nacho,False,Varane,True,Ramos,True,Marcelo,True,Casemiro,False,Modric,False,Kroos,True,Isco,True,Benzema,False,Ronaldo,True,Vasquez,False,Bale,False,Asensio,True,Areola,True,Alves,True,Marquinhos,False,Kimpembe,False,Berchiche,False,Verratti,False,LoCelso,False,Rabiot,True,Mbappe,False,Cavani,False,Neymar,True,Meunier,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,501,282,14,the,34,a,18,to,17,of,15,in,13,and,9,on,9,for,8,Real,7,their,7
226,Vaclik,False,Lacroix,False,Xhaka,False,Suchy,False,Lang,False,Frei,False,SereyDie,False,Riveros,False,Elyounoussi,False,Stocker,False,Oberlin,False,Ajeti,False,Bua,False,Ederson,True,Walker,True,Kompany,True,Otamendi,True,Delph,True,Fernandinho,True,Gundogan,True,DeBruyne,True,Sterling,True,Bernardo,True,Aguero,True,Sane,False,Silva,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,506,304,18,the,36,a,24,of,17,in,9,on,9,had,8,City,8,and,7,as,7,to,6
227,Buffon,False,DeSciglio,True,Benatia,True,Chiellini,True,Sandro,False,Costa,True,Pjanic,True,Khedira,False,Mandzukic,True,Higuain,True,Bernadeschi,True,Sturaro,False,Bentacur,False,Lloris,True,Aurier,False,Sanchez,True,Vertonghen,True,Davies,False,Dembele,True,Dier,False,Eriksen,True,Alli,True,Lamela,True,Kane,True,Lucas,False,Son,False,Wanyama,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,481,281,17,the,38,in,15,a,15,on,13,and,12,of,9,with,8,from,7,to,7,his,5
228,Karius,False,Gomez,True,Lovren,True,Klavan,True,Moreno,True,Can,True,Wijnaldum,True,Coutinho,True,Salah,True,Mane,True,Firmino,True,Alexander-Arnold,True,Milner,True,Sturridge,True,Selikhov,False,Eschenko,False,Bocchetti,False,Tasci,False,Dzhikiya,False,Zobnin,False,Fernando,False,Glushakov,False,Promes,False,ZeLuis,False,LuisAdriano,False,Pasalic,False,Samedov,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,367,238,18,the,18,and,13,a,11,in,8,for,7,on,6,of,6,to,5,Coutinho,4,was,4
229,RealMadridstrikerKarimBenzemadroppedtothebenchalongwithLukaModricandMarceloYoungsterBorjaMayoralwasgivenhischancetoimpressalongsideCristianoRonaldoandLucasVazquezwithIscoandMateoKovacicalsostartingforthehostsNavas,True,Ramos,True,Varane,False,Nacho,True,Hernandez,True,Casemiro,True,Lucas,True,Isco,True,Kovacic,True,Ronaldo,True,BorjaMayoral,True,Llorente,False,Asensio,True,Ceballos,True,Burki,False,Papastathopoulos,False,Subotic,True,Schmelzer,True,Guerreiro,False,Bartra,False,Sahin,False,Dahoud,False,Pulisic,True,Kagawa,False,Aubameyang,True,Yarmolenko,False,Weigl,False,Toprak,False,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,<PAD>,494,269,17,the,32,a,19,to,17,and,13,in,9,his,9,he,7,was,7,with,7,into,7
